source,rating,date,got_response,text
yelp,2,2026-04-09,true,"I've been coming here for years for various repairs and routine maintenance. But, based on my last experience, it's time for Mavis to remove the word ""Discount"" from their name. 

Generally, the staff is nice and they get the job done promptly if you come during their off-peak hours.

However, managament seems to change every year, and the prices for service get dramatically higher with each iteration.

This was once my go-to spot for oil changes. I have a 4 cyclinder American made car and would bring my own preferred 5-liter synthetic oil and filter, then just pay for labor costs.

Around 2020-2021 they charged around $15-$20 for labor on an oil change. Then it increased to around $30. Recently, in 2025, they charged $95 just for labor or $115 with the oil and filter included!

Based on that quote, they now charge around $75-$100 for around 15 minutes of labor!

Also, beware of the bait and switch.

For example, during one visit for an oil change, I called ahead and got a price. When I arrived, I confirmed the price.

But, when it was time to pay, the manager gave me a higher price and said it was because the pricing codes were wrong. The price is the price!

I understand mechanics often want to markup prices and add-on services when possible, but it's not fair to the customer to change the price at the end. Especially not for standard maintenance tasks.

Finally, I had one bad experience here when a mechanic actually forgot to put oil in my engine for an oil change. I figured this out while driving away and my car alerted me to check my oil. So, be sure to check your repairs before you leave.

Honesty and honoring prices are big deals when it comes to service. And of course, businesses can increase prices. But increasing prices by over 5x during the course of a few years isn't going to keep customers. 

Given the mixed experiences and rapidly increasing prices, I'm looking elsewhere for auto services. Mavis has officially priced me out.

Right now, Walmart Auto charges $59 for a full synthetic oil change. That's the baseline for my next oil change and dictates where I'll be doing any maintenance going forward - it won't be here."
google,5,2026-04-09,true,"Gregory was informative, patient, and kind. He gave excellent customer service. I would come again."
google,5,2026-04-08,true,Amazing customer service and fix my car fast
google,5,2026-04-08,true,Service was perfect. Greg was very helpful with explaining everything clearly. He provided excellent customer service even educated me on a few things about my car. Definitely check them out I'd visit again!
google,5,2026-04-04,true,Quick and Easy Greg was amazing
google,5,2026-04-03,true,Greg and its crew were absolutely amazing the best service and professionalism. Very thorough!!! 👍👍
google,5,2026-04-03,true,Arturo was great!!
google,5,2026-04-03,true,"Very friendly and professional
That was the quickest and smoothest tire repair I have"
google,5,2026-04-03,true,Excellent service. They took great care of my tires even though it was late in the day. Super helpful and professional. Highly recommend
google,5,2026-04-02,true,"Our tire popped overnight… Spoke with Kimberly this morning and she assured me my tire was in stock and when I popped in, Richard, Ernesto and Gregory made the magic happen in less than an hour… not only that it turned out I needed a second tire (legitimately- they showed me while they were fixing the one I came in for) and they were able to arrange that with a degree kindness, professionalism I was not expecting. THANK YOU guys for saving my day!!! I hopefully won’t need to be back but if I ever go, this is where I’ll be…"
google,5,2026-04-01,true,Greg and Antoine were awesome. Highly recommend them and this shop.
google,5,2026-04-01,true,I love their service.
google,1,2026-04-01,true,"Had a 12:00 PM appointment but wasn’t told until I arrived that it would be another hour before they could even look at my car. Communication was terrible, and it completely defeats the purpose of scheduling an appointment. Very frustrating and a waste of time."
google,5,2026-03-31,true,"Great service, easy communication. In and out in no time."
google,5,2026-03-30,true,Very knowledgeable!
google,5,2026-03-25,true,"Absolutely fantastic people. I needed to get brand new tires for my car last minute and they were so kind, patient, and quick to get everything done but done well for me so I could get home safely. Love them!"
google,5,2026-03-24,true,They are very helpful. Will recommend to others
google,5,2026-03-24,false,They are the best
google,5,2026-03-24,true,"I give 5 STARS — GREAT CUSTOMER SERVICE
The MANAGERS AND EMPLOYEES
GREG & OTERO and Employees of Jersey City
A mazing Service.
MAVIS AUTO CENTER OF jersey City has been servicing my 2013-Kia Sportage since 2018, once my 4-Kia service contract warranty expired.

Thank you MAVIS AUTO CENTER and STAFF for excellent service.

Doreen Hodge"
google,5,2026-03-21,true,Everyone at Mavis has been a real lifesaver for us. Great recommendations to help work within our budget. Greg and Arturo especially were wonderful working with unexpected complications and the stress on the customer’s end that comes along with it. Trustworthy and kind! 10/10 recommend
google,5,2026-03-20,true,All employees are very respectful and knowledgeable about their field of work.
google,5,2026-03-20,true,Fast and courteous
google,5,2026-03-19,true,Great experience
google,5,2026-03-19,true,Great service
google,5,2026-03-17,true,Best experience I’ve ever had. Help my girlfriend out with no problem
google,5,2026-03-16,true,Greg and Arturo are wonderful! They had me in and out of mavis in a flash. Came to get some maintenance done and the service was very quick! Wish I could give them more stars! Thank you guys!
google,5,2026-03-15,true,"We had a great experience with Gregory at Mavis! We have used this location several times and they always provide quick and very knowledge service.

We left a car in their parking lot at 4 AM with two flat tires and by 11 the following morning they had already sourced tires and replaced them  on a weekend."
google,5,2026-03-15,true,"Excellent service frem Mavis and Mr. Greg.

He took the time to explain everything in term I could understand.  The pricing was very fair.

Mr. Greg treated me like family.

It was a pleasure to deal with him today.

I will definitely be back for more services.

Thank you for everything and I will definitely recommend this location to all my friends and family."
google,5,2026-03-15,true,Perfect tire shop they do everything great
google,1,2026-03-15,true,"I dropped my car with them because I had a flat tire. They explained that not only was my one tire flat, but my other tire has a leak. I asked them to quote me for replacement tires. They gave me a quote and told me they had to order the tires in. Based on that quote, I gave them the go ahead. When I went to pick the car up, suddenly the price I was quoted over the phone jumped by over $400. I understand the end price and the labor that goes into replacing my tires. I’m not upset by that, but to be quoted one price, plan your finances around that price and suddenly be given a newer, much higher price is unacceptable. I know nothing will be done about this, but it feels like borderline fraud to me."
google,5,2026-03-13,true,Great service. Greg and the crew are very welcoming and professional.  Thanks for your help.
google,5,2026-03-13,true,"I had a great experience working with Richard at Mavis. His management style really stood out!
He was professional, patient, and extremely understanding throughout the entire process. Richard took the time to listen, explain things clearly, and make sure everything was handled the right way. It’s rare to come across someone who balances leadership with genuine respect and communication the way he does. You can tell he truly cares about both the team and the customers, and that kind of management makes a big difference. I appreciate the professionalism and support he showed, and it definitely left a positive impression"
google,5,2026-03-12,true,Thanks Richard for a great service with my car. You guys are the best.
google,4,2026-03-12,false,Greg was very professional and courtesy! I really appreciate his expertise! Will be back soon.
google,5,2026-03-12,true,The service is incredible Richie helps out a lot when my car needs it the most
google,5,2026-03-12,true,Thanks Richard
google,5,2026-03-12,true,Always amazing service ! Thank you Greg and Richard!
google,5,2026-03-11,true,Thank you Greg!! Excellent fast and kind service!!! Waited for me when I got out of work so I can get just in time to pick up my car!  Thankful for the kind calls letting me know it was ready. Got my tire done after a horrible flat and he and also Arturo were so welcoming in the process!!!  Tire is running great. Thank you for the excellent servic! Will come to this Mavis again!
google,5,2026-03-11,true,Had a great experience!!!!
google,5,2026-03-11,true,My new tires work amazing! 10/10 service
google,5,2026-03-09,true,Very detailed and thoughtful service. Very nice staff.
google,5,2026-03-09,true,Amazing! So helpful.
google,5,2026-03-09,true,"Greg is always great! They are pleasant, have great sense of urgency , and are honest workers!"
google,5,2026-03-08,true,"Great place to buy tires, staff is very knowledgeable ( shout out to Mr Richard / Rich and Mr Arturo at the front desk ), they'll always be bluntly honest about what service you are getting and what all fees are associated.

Even took the time to give me quotes for all the tires that would work out for my car and explained the pros and cons of each with their recommendations.

Prices if not same were close to Costco nearby and had more dates available for an appointment.

Overall very happy with the services I got. Will be back in a few months to get a full set when it's due replacement

----
Tips :
do your own research a bit before for the prices so you are prepared to ask for a price match if possible and get your work done !

If you are sure on what tire you want pre book it online so they have it ready for you the day you come usually a 25 usd deposit"
google,5,2026-02-24,true,Great customer service I injoy doing business with great people
google,5,2026-02-24,true,Absolutely stellar service every time! Happily bring my car here every 6 months!
google,5,2026-02-19,true,"the staff is really friendly they were super helpful and gave me good recommendations for the future, i would definitely recommend:)"
google,5,2026-02-19,true,Excellent service and very friendly customer service!!! I will be a customer as long as I live in the area! Thank you
google,5,2026-02-19,true,"So grateful for Richard and the team at Mavis. They keep it real, give me fair prices,  and I am able to leave within 30 minutes to an hr, service complete. I always learn new things about proper car maintenance thanks to Richard! See you soon!"
google,5,2026-02-19,false,Great service
google,5,2026-02-19,true,The service was great and reliable. Very helpful and easy to talk too. Will definitely be using their services again.
google,1,2026-02-18,true,"We had a confirmed appointment for a tire rotation. When I spoke with Anthony, he stated Tesla vehicles do not require tire rotation, despite the vehicle’s service alert indicating it was due. That advice is concerning and contradicts the manufacturer’s maintenance guidance.

The shop was not busy, yet we were told the service would take about 1.5 hours and that if she left, two other customers would be taken before honoring her appointment.

Between the incorrect service information and the appointment not being respected, the experience felt unprofessional and unreliable. I would not recommend this location."
google,5,2026-02-15,true,Great service. Richard and the team is super helpful.
google,5,2026-02-04,true,"Junior was great ! Amazing customer service experience, fast and efficient. I’ll come back for sure.
Thank you"
google,1,2026-02-03,true,"I received an oil change at this location. The oil filter and drain plug were not properly installed, which resulted in oil loss and metal debris entering the engine. This caused engine failure. I contacted both the location and corporate management regarding responsibility for the resulting damage, but my request was denied. The cost of engine replacement and related repairs is approximately $10,000. Two independent mechanics have attributed the engine failure to an improperly performed oil change.

UPDATE ONE: I called the number provided in the response to this review. When I called they insisted a Regional Manager would call me. I have yet to hear from their Regional Manager. I'm still waiting on Mavis to remedy this situation. I would be hesitant on using Mavis for any work on your car.

UPDATE TWO: I have not been contacted in regards to this event."
google,5,2026-02-02,true,"Gregg was very helpful, quick and efficient service."
google,5,2026-01-31,false,"Junior amazing person, super helpful, positive energy and made the experience from start to finish as smooth as possible."
google,5,2026-01-27,true,"Greg, and Ernesto have taken incredible care of my car every time I've brought it in. They've sold me great tires at a really fair price. And times when I wasn't sure what was wrong I know they were honest with me. This is my only place in Jersey City."
google,5,2026-01-27,true,"I’ve been coming here for all my car issues, and every time the service has been excellent! Really appreciate how consistently great everything has been and highly recommend."
google,5,2026-01-26,true,"best service , cordial staff. Refiner to anyone who needs a good advice."
google,5,2026-01-20,true,"The staff at the Mavis in Jersey City NJ  are extremely helpful and knowledgeable. They took care of me right away as soon as I arrived, and they truly are the best."
google,5,2026-01-19,true,Had a great experience adding winter tires to my car before the storm. No issues during or after installation. Richie Rich went above and beyond to get me in and out with 30 minutes. Crazy!!!!
google,5,2026-01-19,true,"Recently, I experienced a flat tire and was transported to their location for assistance. They promptly assisted me in securing a spare tire and provided valuable guidance in identifying a comparable replacement tire, as my previous tires are no longer in production. Their exceptional service is consistently commendable. I highly recommend their establishment."
google,5,2026-01-19,true,"Once again had to return and never disappoint at the customer service. Thank you again for taking care of my vehicle and making me feel comfortable knowing my car was well taken care of. Even after  working on my vehicle everything was wiped cleaned inside. Impressive at how well your car is handled.

Thanks to Mr. Richard for his amazing customer service. I will definitely be returning because of him and his time he took explaining other details needed my attention. Thank you!"
yelp,1,2026-01-17,true,"I have called the number mentioned in the reply to my review. I was assured that I would be called by an Regional Manager about my ""open"" case. However, I have not receive any communication from Mavis Discount Tire. I'm still waiting for Mavis to make this right. It has been almost two weeks since I have made the initial request to Mavis to remedy their negligent work."
google,5,2026-01-16,true,"Walking into Mavis Discount Tire in Jersey City the first time, I expected what most people expect: tires, a wait, maybe a quick conversation, and that’s it. What I didn’t expect was to repeatedly witness the level of patience, structure, and professionalism that this location operates with on a daily basis.

Every visit has shown me the same thing: this shop is run by people who actually care.

From the moment you step in, you can feel that this place is different. The front counter isn’t chaos. It’s communication. It’s explanations. It’s honesty. Junior stands out immediately not because he’s loud, but because he’s calm, confident, and knowledgeable. He doesn’t rush people. He doesn’t talk over them. He breaks things down so customers understand what their car needs, why it needs it, and what their options are. That alone separates him from a lot of places.

What really pushed me to write this review is what I’ve personally witnessed as a customer.

I’ve sat in that waiting area and watched people walk in already angry. I’ve seen customers speak over the staff, cut them off mid-sentence, walk out in the middle of explanations, and demand services without even wanting to hear pricing. I’ve watched people refuse to listen, yet expect miracles. The kind of behavior most people don’t realize workers deal with every single day.

And through all of it, Junior, the manager, and the entire team never break character.

No attitudes. No sarcasm. No shortcuts. Just calm voices, clear explanations, and professionalism. Even when customers are rude, impatient, or disrespectful, this team continues to do what many places don’t anymore: they try to educate instead of argue. They explain instead of dismiss. They protect transparency instead of chasing quick money.

This shop does not believe in doing work without approval. They don’t believe in hiding prices. They don’t believe in rushing people into decisions. They believe in doing things the right way and you can feel that from management all the way down to the techs in the back.

Every time I’ve had my car serviced here, it’s been handled properly. The work is solid. The communication is clear. The environment is professional. And the respect between staff members shows you that this is a well run location, not just a place with a sign on the building.

In a world where customer service is disappearing, this Jersey City Mavis is proof that it still exists.

If you’re looking for a place that treats you like a person, explains what’s happening with your car, and stands on honesty even when it’s harder this is that place.

Much respect to Junior, the manager, and the entire team.
Highly recommended"
google,1,2026-01-16,true,I set an appointment for 6PM for a tire rotation and wheel alignment. It was 7:45 PM and my car stayed in the parking lot the entire time. There’s no way that all the other cars being serviced at the time made an appointment online. They don’t honor appointments and I can’t respect that.
google,5,2026-01-16,true,"Had to first go to Toyota Hudson for a yearly maintenance. They found a nail in my tire, and recommended Mavis Tire. What started as a crappy day, turned into a great day after dealing with the Mavis team. The guys were great, the staff was super helpful, and they took good care of me. Mavis Tire is now my go to spot, which I highly recommend. Thank for the service, Mavis!"
google,5,2026-01-16,true,"Great customer service, staff is amazing."
google,1,2026-01-13,true,"Not transparent when booking reservations. I was quoted a price for 4 new tires with full install/ balance etc. just to be told “oh the alignment” costs more, when I arrived for my booking. Tried to upcharge an additional $140+.
Cancelled my appointment right there. When booking here MAKE SURE you ask for the full price including balancing / alignment. I will not be using them simply for the lack of transparency during booking"
google,1,2026-01-10,true,Would not go here if you want an oil change starting price 108 that’s dealership prices I don’t know how it’s named discount
google,5,2026-01-02,true,I've had multiple services done here from large repairs to oil changes and they always do great work and take care of me. Everyone's very nice and have helped me out on pricing multiple times. Honest shop with fair pricing which is why I keep coming back!
google,5,2025-12-29,true,I came for TPMS issue they fixed it very nicely i am so happy for that and i will recommend this place to everybody
yelp,1,2025-12-26,true,"I avoid this place at all time. They had never invented a clock yet because they have no idea what "" appointment"" is. The concept of appointment is to accommodate you within the scheduled time , not 2 hrs. later. That's very  unprofessional and wasteful. Whoever is in charge need to revisit the the time management and implement the service. As a costumer, I can care less there is only 1 mechanic, schedule more staff if you know there is plenty of appointments ahead. I will not go back. Completely wasted my time  and money. They act like there's only 1 tire place location in entire NJ. Shame on you."
google,1,2025-12-26,true,"I avoid this place at all time. They had never invented a clock yet because they have no idea what "" appointment"" is. The concept of appointment is to accommodate you within the scheduled time , not 2 hrs. later. That's very  unprofessional and wasteful. Whoever is in charge need to revisit the the time management and implement the better service. As a costumer, I can care less there is only 1 mechanic, schedule more staff if you know there is plenty of appointments ahead. I will not go back. Completely wasted my time  and money. They act like there's only 1 tire place location in entire NJ. Shame on you."
google,5,2025-12-21,true,"Great customer service and work!
Richard and the team did everything they could to accommodate my tire issues."
yelp,5,2025-12-15,true,"Jordan at the front desk was so great and so sweet. Had a flat tire, and they were able to get me in and get repaired fast without an appointment, and even provided a surprise discount. I'll definitely be returning to these guys!"
google,5,2025-12-15,true,Very good service- highly recommended!
google,5,2025-12-14,true,Attendant is very prompt and very nice. Look for Junior and you will be at good hand.
google,5,2025-12-11,true,Greg was very professional and helpful!
google,5,2025-12-09,true,Great team !! The manager was so helpful!! Mr Greg
google,5,2025-12-09,true,Amazing customer service.  Great experience
google,5,2025-12-06,true,"The representative Junior was very knowledgeable,answer all my questions and was an overall great person to deal with."
google,5,2025-12-04,true,Greg helps me out changed my oil for both my car very easy and fast will be coming back again also the staff is super nice and helpful
google,5,2025-12-03,true,"No appointment tire change. 1.5hours in and out. Reasonable cost for tire and labor. Would recommend, and will definitely return when needed.
Credit to junior who was friendly and professional."
google,5,2025-12-02,true,"I had a great experience here. Junior at front desk is friendly, polite and went over and above by suggesting what service I should go with for the problem I’m facing. Saved me some money. This will be my go to place for all future services."
google,5,2025-12-01,true,Very efficient and helpful. Excellent customer service.
google,5,2025-11-26,true,Great job appreciating your help front desk and technician excellent job thank you
google,5,2025-11-26,true,Staff in the store was amazing with their service! Definitely will come back!
google,5,2025-11-26,true,Fix my exhaust and replace it in now time great work
google,5,2025-11-26,true,Greg is very professional
google,5,2025-11-26,true,"Greg is a great guy, and very professional with his service. I definitely recommend!"
google,5,2025-11-26,true,Great team greg
google,5,2025-11-24,true,Greg did an awesome job! My main place!!
google,5,2025-11-21,false,As I was on my way to work I experienced a flat tire and pulled into their lot. Greg at the front desk was so helpful in helping me purchase a tire to help me get back on the road. They also let me know my oil was low and recommended I get that changed as well. They were quick and efficient and knowledgeable. Highly recommend this spot to anyone who is in a jam or needs work on their cars. If I could give 10 stars I would
google,1,2025-11-21,true,"I came here for a brake and rotor change. Ended up leaving with dents where they must have misplaced their equipment to lift my car.I have yet to hear from management about the damages. Very unprofessional
UPDATE:
My car wobbles when I brake. They definitely did not set the brakes properly."
google,5,2025-11-17,true,They did a really good job with my tire replacement. Guy name junior is really helpful and really friendly overall great customer service.
google,1,2025-11-16,true,"I wish I could give zero stars. We came in for a simple brake maintenance check and were told all four brake pads needed to be replaced. After waiting five hours, we were then informed that the shop never had the pads in stock and needed to get them from another location. A few minutes later, that changed again—they could only replace the front pads.

So after five hours, only two pads were replaced, with no heads-up about the delay, no communication about the missing parts, and no transparency throughout the process. Extremely unprofessional. We won’t be returning to this location and strongly advise others to avoid it as well."
google,1,2025-11-12,true,"A week ago my mother came in for a tire change. When she came back with our car it reeked of gasoline although we thought it was due to the environment we were in. When the car started making a peculiar noise a few days later she took it back and they told her that the person who changed our tires also tampered with the oil tank and forgot to put the tank cap back on. At that point we have been driving for days with oil spilling out of our tank.

My mother stayed at this establishment that day waiting for a resolution or reimbursement of some sort but there was nothing offered or done. While seeing other reviews of this establishment I noticed that help has been offered to those who complained, but I find it very interesting that no one bothered to help my mother while she was there IN PERSON. When she asked for the name of the person who worked on our car, they refused to give it to her. They lack professionalism and accountability, I would NOT trust them with my car EVER again and neither should anyone else if you don't want to waste your money or time."
google,5,2025-11-11,true,Amazing guys this is was an emergency and the knowledge and service in here is top tier everyone came to the rescue in an excellent manner 10 out of 10 will visit again.
google,1,2025-11-11,true,"I have recently put a review to this location and the “response from the owner” I got back is just for show. Archer did call me back, but there was absolutely no real customer service or resolution provided. It feels like Mavis replies publicly just to make it look like they care, when in reality, nothing is actually done to fix the issue.

Expecting me to bring back a part just to get a partial refund is unreasonable — especially in today’s market, where that kind of policy makes no sense. The fact remains: Mavis failed to deliver a proper installation, and that’s the core issue. Whether the parts were good or not is irrelevant if your team didn’t perform the job correctly in the first place.

At this point, Mavis should be taking responsibility and making things right, not hiding behind meaningless “we appreciate your feedback” statements.

I strongly advise against using Mavis for any car service."
google,5,2025-11-10,true,Greg give very good service and I was very impressed and pleased
yelp,5,2025-11-05,true,"Greg at the front was so lovely. Got me in as a walk in to solve a tire issue last minute, and made sure I was safe in the dark parking lot after. I have only ever had good experiences here, definitely recommend."
google,5,2025-11-04,true,Greg you did your magic on time service and a great tesm
google,5,2025-11-04,true,Great customer service Greg
yelp,1,2025-11-03,true,Avoid this place at all cost! They gave me terrible quality tires that broke down after less than a month. And then told me that they weren't liable to fix the mistake. There are so many better places in Jersey City that you can go.
google,1,2025-11-03,true,"Low quality tires. Do not go here. My tire gave out on me in less than a month, and they said it wasn’t covered under the warranty."
google,5,2025-10-29,true,Greg did an amazing job
google,5,2025-10-29,true,Great team
google,5,2025-10-29,true,Greg he discuss everything great jod
google,1,2025-10-29,true,"I visited the Mavis location in Jersey City on September 29, 2025, for vehicle service, and picked up my car on October 1, 2025. Upon driving, I immediately noticed that the car was not operating smoothly and was pulling to the sides while driving.

Shortly afterward, I went to an authorized Meineke Car Center for an oil change, where they informed me that the installation work previously completed by Mavis had been done improperly. I obtained both video evidence and documentation confirming this issue.

I returned to Mavis with this information, where the team—led by Gregory (Greg)—inspected the car but insisted that everything was fine and that no further action was needed. This response was disappointing, especially given that I had spent thousands of dollars on the repair.

As a female customer who doesn’t have deep mechanical knowledge, I trusted Mavis to provide honest and professional service. Instead, I felt dismissed and not taken seriously when raising legitimate safety concerns. Later, when I visited an official Mini Cooper dealership for another issue, their technicians confirmed the exact same installation problem identified by Meineke. They also provided documentation and video proof of the improper work.

When I returned to Mavis to request a refund due to the poor workmanship and safety concerns, I was again dismissed. Greg’s behavior was particularly unprofessional—he was unwelcoming, dismissive, and showed little regard for customer concerns or safety.

On a positive note, I want to recognize Richard, who consistently provides excellent customer service and professionalism. He is truly an asset to this location and deserves recognition for his efforts. Unfortunately, Greg’s conduct completely overshadowed that experience and ensured that I will not be returning to Mavis in the future."
google,5,2025-10-26,true,"Excellent service, informative and quick with taking us in. 5 star service and great customer interaction."
google,5,2025-10-24,true,Greg was so informative and have a great team
google,5,2025-10-24,true,Greg was awesome
google,5,2025-10-21,true,Great team
google,5,2025-10-21,true,Great customer service
google,5,2025-10-19,true,"Junior at Mavis Discount Tire off 440 really hooked me up. I discovered I had a flat Sunday morning and same day they fixed it for me, didn't have to buy a new tire or anything. Extremely affordable will definitely be back 10/10!"
google,1,2025-10-17,true,"They have tires, but pretend they don't just to up sell you on the more expensive ones. Then when you are looking at pricing, they talk shit about you in Spanish as if Americans don't know Spanish. Unless you are in dire emergency, avoid."
google,5,2025-10-15,true,Very good service
google,5,2025-10-15,true,"I had the pleasure of working with Junior to get one of my tires patched and had such a great experience working with him. He was very polite, addressed all of my concerns, was extremely easy to work with and quickly got my car serviced. I will be going back here for any service moving forward."
google,5,2025-10-14,true,"Went to Mavis Tire on Route 440 and they were super nice! I pulled up kinda last minute and they still got me in quick. The workers were chill, explained what was wrong without doing too much, and had my car ready fast. 10/10 service — I’d def go back if my tires act up again 😭💅🏽"
google,1,2025-10-12,true,"If you repair a flat, ask if they do plugs or patches.  They told me they only do plugs. Plugs are temporary fixes and unsafe for long term use.  Practically everywhere ive ever had to get a flat fixed,  only does patches or plug+patch."
google,5,2025-10-12,true,Had a nail in my tire and needed it fixed sunday.  Went in and got it replaced quickly.  Staff was very professional.
google,5,2025-10-10,true,"Been here three times within the last six months because of low tire pressure. Fair price, good service, and always feel safe afterwards"
google,5,2025-10-06,true,Richard and the whole staff Great Guys Great service !! Best Tire shop around !
google,5,2025-10-01,true,Thank you junior and your staff. The best
google,5,2025-10-01,true,"Great quick service, walk in and affordable."
google,5,2025-09-30,true,Wonderful service Greg was so patient with us !! Great team work!!
google,5,2025-09-30,true,Greg was very helpful. Appreciate is thoughtfulness
google,5,2025-09-27,true,"I had a flat they took me in with no appointment
The technicians was very helpful informative and caring well appreciated"
google,5,2025-09-23,true,"Smooth service, efficient, and very understanding. Richard went above and beyond to take care of me. Great mechanic team as well. Will be back for my new tires and brakes soon!"
